Date,Solar,Wind Offshore,Wind Onshore,Total generation
2015/01/30 20:15,0,184,3577,66838
2015/01/30 20:30,0,180,3706,66601
2015/01/30 20:45,0,172,3772,65189
2015/01/30 21:00,0,180,3859,64533
2015/01/30 21:15,0,189,3950,64132
2015/01/30 21:30,0,193,3873,64257
2015/01/30 21:45,0,189,3859,63765
2015/01/30 22:00,0,174,3825,63135
2015/01/30 22:15,0,170,3714,62487
2015/01/30 22:30,0,166,3764,62031
2015/01/30 22:45,0,159,3742,62183
2015/01/30 23:00,0,145,3657,60991
2015/01/30 23:15,0,132,3601,59749
2015/01/30 23:30,0,130,3636,59235
2015/01/30 23:45,0,125,3662,58978
2015/01/31 00:00,0,111,4856,59143
2015/01/31 00:15,0,104,4774,58838
2015/01/31 00:30,0,101,4808,58622
2015/01/31 00:45,0,103,4894,59452
2015/01/31 01:00,0,106,4938,59434
2015/01/31 01:15,0,103,4867,59176
2015/01/31 01:30,0,91,4917,59585
2015/01/31 01:45,0,88,4964,59038
2015/01/31 02:00,0,82,5105,58858
2015/01/31 02:15,0,96,5334,59412
2015/01/31 02:30,0,90,5500,59699
2015/01/31 02:45,0,88,5616,59458
2015/01/31 03:00,0,86,5767,60290
2015/01/31 03:15,0,93,5834,59638
2015/01/31 03:30,0,96,5978,60918
2015/01/31 03:45,0,95,6057,60040
2015/01/31 04:00,0,88,6126,59791
2015/01/31 04:15,0,94,6326,60096
2015/01/31 04:30,0,130,6460,60243
2015/01/31 04:45,0,132,6494,60924
2015/01/31 05:00,0,119,6480,60375
2015/01/31 05:15,0,126,6378,60154
2015/01/31 05:30,0,110,6355,59284
2015/01/31 05:45,0,107,6335,60091
2015/01/31 06:00,0,100,6263,59951
2015/01/31 06:15,0,90,6179,60688
2015/01/31 06:30,0,76,6133,60096
2015/01/31 06:45,0,67,6062,60037
2015/01/31 07:00,0,66,6069,61048
2015/01/31 07:15,0,58,5997,61215
2015/01/31 07:30,1,59,5915,61031
2015/01/31 07:45,4,69,5872,60192
2015/01/31 08:00,38,74,5734,60325
2015/01/31 08:15,91,95,5711,60735
2015/01/31 08:30,173,119,5710,61426
2015/01/31 08:45,306,112,5780,61363
2015/01/31 09:00,450,100,5710,62551
2015/01/31 09:15,635,85,5673,64032
2015/01/31 09:30,852,70,5614,64403
2015/01/31 09:45,1108,66,5460,64214
2015/01/31 10:00,1355,85,5395,64051
2015/01/31 10:15,1663,101,5469,64529
2015/01/31 10:30,1974,104,5352,64888
2015/01/31 10:45,2394,91,5383,65327
2015/01/31 11:00,2800,87,5371,65667
2015/01/31 11:15,3107,86,5161,65703
2015/01/31 11:30,3260,82,5062,65590
2015/01/31 11:45,3505,82,5076,65713
2015/01/31 12:00,3711,66,5115,66402
2015/01/31 12:15,3916,63,5056,66152
2015/01/31 12:30,3989,61,4959,65577
2015/01/31 12:45,4127,62,4943,64604
2015/01/31 13:00,4250,69,4998,64608
2015/01/31 13:15,4287,75,5002,64584
2015/01/31 13:30,4233,77,4918,64092
2015/01/31 13:45,4045,71,4880,63765
2015/01/31 14:00,3916,80,4844,63373
2015/01/31 14:15,3804,86,4789,62919
2015/01/31 14:30,3418,74,4842,62740
2015/01/31 14:45,3121,63,4751,62319
2015/01/31 15:00,2747,67,4718,61783
2015/01/31 15:15,2260,70,4688,60970
2015/01/31 15:30,1776,81,4727,61879
2015/01/31 15:45,1350,75,4629,61230
2015/01/31 16:00,950,62,4599,59955
2015/01/31 16:15,637,56,4475,60804
2015/01/31 16:30,359,43,4400,61141
2015/01/31 16:45,150,48,4528,61341
2015/01/31 17:00,48,51,4604,61219
2015/01/31 17:15,23,56,4556,61693
2015/01/31 17:30,14,67,4714,62704
2015/01/31 17:45,0,75,4789,63521
2015/01/31 18:00,0,73,4933,64557
2015/01/31 18:15,0,79,5185,64023
2015/01/31 18:30,0,78,5187,63747
2015/01/31 18:45,0,72,5230,63368
2015/01/31 19:00,0,68,5412,64159
2015/01/31 19:15,0,67,5518,63563
2015/01/31 19:30,0,70,5596,62530
2015/01/31 19:45,0,86,5687,62061
2015/01/31 20:00,0,85,5869,63578
2015/01/31 20:15,0,76,6011,61747
2015/01/31 20:30,0,75,6070,60943
2015/01/31 20:45,0,75,5943,61074
2015/01/31 21:00,0,78,6087,60585
2015/01/31 21:15,0,78,6206,60433
2015/01/31 21:30,0,91,6315,60267
2015/01/31 21:45,0,79,6305,60271
2015/01/31 22:00,0,67,6228,60315
2015/01/31 22:15,0,72,6162,60113
2015/01/31 22:30,0,78,6079,59214
2015/01/31 22:45,0,77,6024,58711
2015/01/31 23:00,0,80,5960,58505
2015/01/31 23:15,0,81,5857,58584
2015/01/31 23:30,0,77,5802,57660
2015/01/31 23:45,0,75,5757,57994
2015/02/01 00:00,0,76,5685,57248
2015/02/01 00:15,0,74,5676,58207
2015/02/01 00:30,0,67,5507,58257
2015/02/01 00:45,0,61,5270,57824
2015/02/01 01:00,0,60,5186,55940
2015/02/01 01:15,0,62,5148,55895
2015/02/01 01:30,0,61,5129,55164
2015/02/01 01:45,0,62,5079,55869
2015/02/01 02:00,0,59,4992,54364
2015/02/01 02:15,0,58,4828,54076
2015/02/01 02:30,0,59,4730,54130
2015/02/01 02:45,0,59,4631,54119
2015/02/01 03:00,0,61,4406,54802
2015/02/01 03:15,0,61,4292,54266
2015/02/01 03:30,0,64,4123,54003
2015/02/01 03:45,0,66,4072,53842
2015/02/01 04:00,0,69,3964,53341
2015/02/01 04:15,0,70,3915,52193
2015/02/01 04:30,0,70,3951,52282
2015/02/01 04:45,0,65,3917,52376
2015/02/01 05:00,0,61,3869,53049
2015/02/01 05:15,0,58,3858,53102
2015/02/01 05:30,0,55,3786,53033
2015/02/01 05:45,0,53,3777,52882
2015/02/01 06:00,0,55,3752,53449
2015/02/01 06:15,0,53,3781,52530
2015/02/01 06:30,0,54,3837,52365
2015/02/01 06:45,0,56,3812,52318
2015/02/01 07:00,0,59,3752,52352
2015/02/01 07:15,0,62,3770,52380
2015/02/01 07:30,1,63,3819,52167
2015/02/01 07:45,9,60,3844,51948
2015/02/01 08:00,90,57,3764,52875
2015/02/01 08:15,230,58,3658,53099
2015/02/01 08:30,430,61,3559,53319
2015/02/01 08:45,675,63,3536,53990
2015/02/01 09:00,985,70,3487,55179
2015/02/01 09:15,1576,69,3453,56189
2015/02/01 09:30,2033,75,3377,56768
2015/02/01 09:45,2493,74,3298,57478
2015/02/01 10:00,2867,92,3230,57390
2015/02/01 10:15,3337,114,3194,58610
2015/02/01 10:30,3581,155,3098,58197
2015/02/01 10:45,3912,149,3020,58441
2015/02/01 11:00,4147,192,3160,60241
2015/02/01 11:15,4354,230,3178,60903
2015/02/01 11:30,4463,249,3166,61162
2015/02/01 11:45,4524,271,3214,61348
2015/02/01 12:00,4617,310,3067,61215
2015/02/01 12:15,4752,361,3025,60957
2015/02/01 12:30,4798,364,3033,60428
2015/02/01 12:45,4786,328,3158,59950
2015/02/01 13:00,4668,352,3148,59453
2015/02/01 13:15,4482,361,3258,59137
2015/02/01 13:30,4299,427,3514,58888
2015/02/01 13:45,4013,443,3568,58404
2015/02/01 14:00,3725,297,3791,57316
2015/02/01 14:15,3475,275,3964,57669
2015/02/01 14:30,3132,283,3897,56958
2015/02/01 14:45,2906,333,4023,56692
2015/02/01 15:00,2615,423,4024,56622
2015/02/01 15:15,2031,426,4092,56495
2015/02/01 15:30,1621,428,4141,56530
2015/02/01 15:45,1271,364,4363,56432
2015/02/01 16:00,883,367,4463,56111
2015/02/01 16:15,536,435,4739,56428
2015/02/01 16:30,252,427,4959,56559
2015/02/01 16:45,89,440,5140,56992
2015/02/01 17:00,36,431,5255,57883
2015/02/01 17:15,19,470,5454,59624
2015/02/01 17:30,11,460,5485,60241
2015/02/01 17:45,0,473,5510,61028
2015/02/01 18:00,0,481,5696,60914
2015/02/01 18:15,0,481,5901,61510
2015/02/01 18:30,0,466,5943,61735
2015/02/01 18:45,0,461,6157,61755
2015/02/01 19:00,0,459,6386,62454
2015/02/01 19:15,0,472,6586,61834
2015/02/01 19:30,0,482,6790,61698
2015/02/01 19:45,0,481,6970,62389
2015/02/01 20:00,0,483,7119,61936
2015/02/01 20:15,0,479,7037,60865
2015/02/01 20:30,0,478,6814,60443
2015/02/01 20:45,0,476,6707,60906
2015/02/01 21:00,0,475,6819,60555
2015/02/01 21:15,0,476,6843,60656
2015/02/01 21:30,0,468,6949,61615
2015/02/01 21:45,0,460,7026,59994
2015/02/01 22:00,0,438,7151,61178
2015/02/01 22:15,0,447,7188,61460
2015/02/01 22:30,0,448,7290,61878
2015/02/01 22:45,0,448,7325,62365
2015/02/01 23:00,0,444,7261,61050
2015/02/01 23:15,0,394,7223,60944
2015/02/01 23:30,0,302,7276,62487
2015/02/01 23:45,0,287,7175,62574
2015/02/02 00:00,0,301,7026,60642
2015/02/02 00:15,0,322,7041,61855
2015/02/02 00:30,0,293,7051,62114
2015/02/02 00:45,0,283,7089,62553
2015/02/02 01:00,0,309,6930,59530
2015/02/02 01:15,0,343,7043,59287
2015/02/02 01:30,0,344,7048,60257
2015/02/02 01:45,0,294,7014,58986
2015/02/02 02:00,0,244,6875,58533
2015/02/02 02:15,0,318,6711,59998
2015/02/02 02:30,0,319,6719,59897
2015/02/02 02:45,0,322,6692,59197
2015/02/02 03:00,0,360,6850,60092
2015/02/02 03:15,0,416,6894,60649
2015/02/02 03:30,0,388,7216,61351
2015/02/02 03:45,0,381,7381,61851
2015/02/02 04:00,0,422,7593,61499
2015/02/02 04:15,0,415,7773,61870
2015/02/02 04:30,0,400,7728,62131
2015/02/02 04:45,0,410,7736,62643
2015/02/02 05:00,0,432,7943,63837
2015/02/02 05:15,0,429,8023,65099
2015/02/02 05:30,0,433,7862,66029
2015/02/02 05:45,0,412,7933,65506
2015/02/02 06:00,0,368,8067,68726
2015/02/02 06:15,0,365,8223,68216
2015/02/02 06:30,0,303,8281,67471
2015/02/02 06:45,0,320,8292,68841
2015/02/02 07:00,0,372,8609,70196
2015/02/02 07:15,1,303,8852,71205
2015/02/02 07:30,1,299,8958,71912
2015/02/02 07:45,8,298,9236,72728
2015/02/02 08:00,49,289,9128,72558
2015/02/02 08:15,138,258,8994,73266
2015/02/02 08:30,332,272,8938,73708
2015/02/02 08:45,601,324,8880,73961
2015/02/02 09:00,869,318,8765,74847
2015/02/02 09:15,1153,308,8801,74228
2015/02/02 09:30,1468,340,8732,75461
2015/02/02 09:45,1894,401,8682,75663
2015/02/02 10:00,2180,412,8590,75560
2015/02/02 10:15,2491,411,8546,76039
2015/02/02 10:30,2708,437,8718,76456
2015/02/02 10:45,2995,430,8550,76549
2015/02/02 11:00,3138,441,8563,77589
2015/02/02 11:15,3291,440,8588,77988
2015/02/02 11:30,3476,402,8811,78308
2015/02/02 11:45,3609,403,8820,78278
2015/02/02 12:00,3822,399,9100,78401
2015/02/02 12:15,3935,373,9489,78327
2015/02/02 12:30,3942,309,9615,78393
2015/02/02 12:45,3934,292,9542,78442
2015/02/02 13:00,3941,351,9704,78515
2015/02/02 13:15,3910,341,9493,77985
2015/02/02 13:30,3731,272,9126,77114
2015/02/02 13:45,3593,243,9074,76591
2015/02/02 14:00,3300,229,9013,76675
2015/02/02 14:15,2968,257,9074,76736
2015/02/02 14:30,2694,360,8869,76518
2015/02/02 14:45,2401,359,8579,76582
2015/02/02 15:00,2042,283,8411,75973
2015/02/02 15:15,1778,365,8126,75573
2015/02/02 15:30,1481,328,8024,75095
2015/02/02 15:45,1193,256,7838,74740
2015/02/02 16:00,902,280,7657,73911
2015/02/02 16:15,589,281,7393,73649
2015/02/02 16:30,303,325,7271,73322
2015/02/02 16:45,123,321,7359,74068
2015/02/02 17:00,47,313,7304,71837
2015/02/02 17:15,22,381,7260,73255
2015/02/02 17:30,13,385,7284,74176
2015/02/02 17:45,1,407,7230,75009
2015/02/02 18:00,0,393,7099,75078
2015/02/02 18:15,0,393,7043,74279
2015/02/02 18:30,0,367,7021,73980
2015/02/02 18:45,0,350,7014,73783
2015/02/02 19:00,0,318,7167,74390
2015/02/02 19:15,0,425,7218,73423
2015/02/02 19:30,0,492,7326,73326
2015/02/02 19:45,0,494,7428,72708
2015/02/02 20:00,0,468,7646,73000
2015/02/02 20:15,0,322,7571,72050
2015/02/02 20:30,0,309,7485,71567
2015/02/02 20:45,0,289,7265,70306
2015/02/02 21:00,0,297,7241,69702
2015/02/02 21:15,0,316,7469,69525
2015/02/02 21:30,0,276,7550,69454
2015/02/02 21:45,0,276,7660,69579
2015/02/02 22:00,0,294,7567,68782
2015/02/02 22:15,0,266,7480,68265
2015/02/02 22:30,0,229,7399,68173
2015/02/02 22:45,0,211,7241,66631
2015/02/02 23:00,0,217,7051,65770
2015/02/02 23:15,0,225,6935,65183
2015/02/02 23:30,0,293,6878,65271
2015/02/02 23:45,0,269,6830,65076
2015/02/03 00:00,0,277,6709,64094
2015/02/03 00:15,0,340,6414,64761
2015/02/03 00:30,0,326,6393,64894
2015/02/03 00:45,0,332,6401,65132
2015/02/03 01:00,0,296,6349,64930
2015/02/03 01:15,0,293,6191,64282
2015/02/03 01:30,0,325,6125,63784
2015/02/03 01:45,0,291,6005,63048
2015/02/03 02:00,0,316,6056,64325
2015/02/03 02:15,0,289,6060,65775
2015/02/03 02:30,0,283,6156,65463
2015/02/03 02:45,0,310,6044,65113
2015/02/03 03:00,0,308,6098,64982
2015/02/03 03:15,0,307,6201,64391
2015/02/03 03:30,0,291,6147,64480
2015/02/03 03:45,0,286,6178,65582
2015/02/03 04:00,0,277,6168,67684
2015/02/03 04:15,0,257,6117,67344
2015/02/03 04:30,0,223,5999,67218
2015/02/03 04:45,0,216,5920,66652
2015/02/03 05:00,0,198,5792,66721
2015/02/03 05:15,0,189,5720,65524
2015/02/03 05:30,0,163,5629,65605
2015/02/03 05:45,0,142,5639,65621
2015/02/03 06:00,0,155,5655,66516
2015/02/03 06:15,0,144,5466,66239
2015/02/03 06:30,0,159,5432,67277
2015/02/03 06:45,0,169,5331,68603
2015/02/03 07:00,0,145,5116,68391
2015/02/03 07:15,1,147,4906,69275
2015/02/03 07:30,1,146,4852,70465
2015/02/03 07:45,13,140,4707,70645
2015/02/03 08:00,75,136,4571,71333
2015/02/03 08:15,212,124,4466,70855
2015/02/03 08:30,419,121,4281,71616
2015/02/03 08:45,683,133,4058,70855
2015/02/03 09:00,988,137,3912,71177
2015/02/03 09:15,1245,125,3677,70781
2015/02/03 09:30,1574,115,3826,71015
2015/02/03 09:45,1878,108,3751,71149
2015/02/03 10:00,2197,126,3603,72172
2015/02/03 10:15,2609,177,3610,73263
2015/02/03 10:30,2969,208,3437,72617
2015/02/03 10:45,3327,229,3544,73767
2015/02/03 11:00,3687,248,3482,72947
2015/02/03 11:15,4027,243,3422,73522
2015/02/03 11:30,4436,246,3399,73920
2015/02/03 11:45,4734,341,3304,73920
2015/02/03 12:00,5024,371,3360,73518
2015/02/03 12:15,5059,352,3487,73792
2015/02/03 12:30,5299,406,3313,73993
2015/02/03 12:45,5343,415,3204,73701
2015/02/03 13:00,5310,394,3241,73399
2015/02/03 13:15,5226,415,3119,74233
2015/02/03 13:30,5144,436,3116,73536
2015/02/03 13:45,4972,394,2983,73190
2015/02/03 14:00,4811,390,3034,73504
2015/02/03 14:15,4624,435,2881,73632
2015/02/03 14:30,4335,448,2540,71270
2015/02/03 14:45,3984,454,3095,73369
2015/02/03 15:00,3547,458,3167,72395
2015/02/03 15:15,3213,453,3056,72260
2015/02/03 15:30,2687,482,3053,71537
2015/02/03 15:45,2258,501,3092,71114
2015/02/03 16:00,1727,513,3022,70911
2015/02/03 16:15,1216,541,2838,70603
2015/02/03 16:30,747,520,2870,70552
2015/02/03 16:45,341,76,2691,70197
2015/02/03 17:00,107,518,2786,70591
2015/02/03 17:15,43,545,2763,71249
2015/02/03 17:30,21,542,2769,72173
2015/02/03 17:45,1,552,2656,73173
2015/02/03 18:00,0,525,2701,72902
2015/02/03 18:15,0,494,2648,72394
2015/02/03 18:30,0,445,2680,72225
2015/02/03 18:45,0,390,2512,71815
2015/02/03 19:00,0,348,2476,71068
2015/02/03 19:15,0,365,2396,70016
2015/02/03 19:30,0,381,2416,69237
2015/02/03 19:45,0,406,2506,68672
2015/02/03 20:00,0,416,2471,69324
2015/02/03 20:15,0,361,2396,68155
2015/02/03 20:30,0,322,2293,66896
2015/02/03 20:45,0,339,2153,65942
2015/02/03 21:00,0,396,2073,66415
2015/02/03 21:15,0,453,2022,65836
2015/02/03 21:30,0,443,2049,64990
2015/02/03 21:45,0,388,2093,64267
2015/02/03 22:00,0,322,2076,65338
2015/02/03 22:15,0,357,2087,64842
2015/02/03 22:30,0,386,2097,64522
2015/02/03 22:45,0,370,2088,64262
2015/02/03 23:00,0,348,2108,65052
2015/02/03 23:15,0,326,2144,64472
2015/02/03 23:30,0,303,2187,63787
2015/02/03 23:45,0,277,2192,64052
2015/02/04 00:00,0,251,2270,64691
2015/02/04 00:15,0,252,2343,65097
2015/02/04 00:30,0,239,2305,65479
2015/02/04 00:45,0,226,2254,65150
2015/02/04 01:00,0,204,2207,64153
2015/02/04 01:15,0,199,2174,64496
2015/02/04 01:30,0,171,2167,65115
2015/02/04 01:45,0,121,2107,64682
2015/02/04 02:00,0,94,2062,64430
2015/02/04 02:15,0,72,1947,64560
2015/02/04 02:30,0,89,1968,64824
2015/02/04 02:45,0,82,2068,64980
2015/02/04 03:00,0,62,2042,64945
2015/02/04 03:15,0,49,2036,64925
2015/02/04 03:30,0,49,2068,65982
2015/02/04 03:45,0,50,2081,65314
2015/02/04 04:00,0,64,2015,64455
2015/02/04 04:15,0,83,2049,63482
2015/02/04 04:30,0,84,2150,63328
2015/02/04 04:45,0,91,2151,63275
2015/02/04 05:00,0,97,2119,64956
2015/02/04 05:15,0,109,2064,64573
2015/02/04 05:30,0,122,2029,63703
2015/02/04 05:45,0,137,2030,64568
2015/02/04 06:00,0,134,2033,65674
2015/02/04 06:15,0,124,2003,65955
2015/02/04 06:30,0,122,2037,66471
2015/02/04 06:45,0,108,2044,67262
2015/02/04 07:00,1,101,1968,66565
2015/02/04 07:15,2,95,1903,67407
2015/02/04 07:30,3,90,1882,67968
2015/02/04 07:45,24,90,1917,68268
2015/02/04 08:00,121,90,1912,68323
2015/02/04 08:15,294,83,1893,68623
2015/02/04 08:30,546,74,1853,69020
2015/02/04 08:45,881,77,1753,69031
2015/02/04 09:00,1172,70,1662,69618
2015/02/04 09:15,1606,68,1581,69742
2015/02/04 09:30,2133,52,1396,69909
2015/02/04 09:45,2488,73,1444,70235
2015/02/04 10:00,2927,67,1402,70992
2015/02/04 10:15,3392,57,1345,70907
2015/02/04 10:30,3780,54,1359,70814
2015/02/04 10:45,4240,54,1383,71421
2015/02/04 11:00,4645,60,1443,71922
2015/02/04 11:15,5067,63,1427,72529
2015/02/04 11:30,5366,66,1428,72538
2015/02/04 11:45,5740,67,1332,72749
2015/02/04 12:00,5887,65,1383,73936
2015/02/04 12:15,6029,65,1384,72854
2015/02/04 12:30,6095,72,1402,73014
2015/02/04 12:45,6130,75,1470,72827
2015/02/04 13:00,6104,75,1552,73707
2015/02/04 13:15,6096,81,1546,72984
2015/02/04 13:30,5913,76,1610,72566
2015/02/04 13:45,5815,78,1633,72550
2015/02/04 14:00,5495,83,1781,72447
2015/02/04 14:15,5190,73,1921,72400
2015/02/04 14:30,4681,71,1910,71976
2015/02/04 14:45,4226,67,1972,71442
2015/02/04 15:00,3731,59,1903,70864
2015/02/04 15:15,3244,56,1983,70725
2015/02/04 15:30,2718,60,1940,70263
2015/02/04 15:45,2189,78,1767,69346
2015/02/04 16:00,1620,54,1718,69139
2015/02/04 16:15,1129,48,1710,69717
2015/02/04 16:30,642,68,1582,68983
2015/02/04 16:45,287,78,1584,68961
2015/02/04 17:00,98,98,1607,68557
2015/02/04 17:15,37,148,1459,69693
2015/02/04 17:30,17,165,1409,70730
2015/02/04 17:45,0,190,1404,71779
2015/02/04 18:00,0,194,1394,72823
2015/02/04 18:15,0,150,1349,72536
2015/02/04 18:30,0,149,1281,72385
2015/02/04 18:45,0,165,1268,71636
2015/02/04 19:00,0,183,1207,70252
2015/02/04 19:15,0,157,1181,69105
2015/02/04 19:30,0,182,1105,68106
2015/02/04 19:45,0,196,1114,67847
2015/02/04 20:00,0,142,1098,68829
2015/02/04 20:15,0,117,1047,67830
2015/02/04 20:30,0,129,1058,66618
2015/02/04 20:45,0,163,1034,66025
2015/02/04 21:00,0,181,1016,65800
2015/02/04 21:15,0,189,966,64322
2015/02/04 21:30,0,205,923,64674
2015/02/04 21:45,0,198,922,63838
2015/02/04 22:00,0,187,925,63383
2015/02/04 22:15,0,173,853,62854
2015/02/04 22:30,0,166,858,63224
2015/02/04 22:45,0,184,865,63856
2015/02/04 23:00,0,183,854,62174
2015/02/04 23:15,0,194,813,61559
2015/02/04 23:30,0,194,794,60993
2015/02/04 23:45,0,197,777,60894
2015/02/05 00:00,0,201,810,61804
2015/02/05 00:15,0,218,860,71653
2015/02/05 00:30,0,234,905,62242
2015/02/05 00:45,0,281,959,61308
2015/02/05 01:00,0,274,968,60890
2015/02/05 01:15,0,248,993,60392
2015/02/05 01:30,0,246,964,61809
2015/02/05 01:45,0,280,990,61625
2015/02/05 02:00,0,290,1019,61693
2015/02/05 02:15,0,295,1069,60851
2015/02/05 02:30,0,289,1060,60748
2015/02/05 02:45,0,319,1105,61270
2015/02/05 03:00,0,383,1071,61688
2015/02/05 03:15,0,411,1097,61522
2015/02/05 03:30,0,399,1107,61368
2015/02/05 03:45,0,384,1150,61156
2015/02/05 04:00,0,363,1229,61318
2015/02/05 04:15,0,349,1344,61661
2015/02/05 04:30,0,356,1495,61191
2015/02/05 04:45,0,372,1590,60141
2015/02/05 05:00,0,350,1587,60589
2015/02/05 05:15,0,378,1604,60948
2015/02/05 05:30,0,396,1667,61009
2015/02/05 05:45,0,423,1667,61722
2015/02/05 06:00,0,336,1682,62267
2015/02/05 06:15,0,345,1709,62872
2015/02/05 06:30,0,385,1701,64977
2015/02/05 06:45,0,353,1792,66254
2015/02/05 07:00,1,337,1777,66450
2015/02/05 07:15,2,377,1800,67750
2015/02/05 07:30,2,384,1825,68408
2015/02/05 07:45,28,377,1882,68664
2015/02/05 08:00,144,414,1975,68234
2015/02/05 08:15,355,432,2006,68399
2015/02/05 08:30,585,419,2065,68756
2015/02/05 08:45,832,372,2070,68873
2015/02/05 09:00,1147,376,2092,70058
2015/02/05 09:15,1504,326,2117,70314
2015/02/05 09:30,1875,295,2210,70854
2015/02/05 09:45,2354,272,2232,71988
2015/02/05 10:00,2819,277,2315,71543
2015/02/05 10:15,3259,304,2344,71566
2015/02/05 10:30,3610,312,2450,72156
2015/02/05 10:45,4071,300,2531,72140
2015/02/05 11:00,4355,303,2723,73037
2015/02/05 11:15,4738,281,2817,73476
2015/02/05 11:30,5092,261,3009,73737
2015/02/05 11:45,5357,294,3134,73531
2015/02/05 12:00,5517,257,3351,75089
2015/02/05 12:15,5846,208,3399,75145
2015/02/05 12:30,5822,184,3586,75099
2015/02/05 12:45,5950,167,3771,75120
2015/02/05 13:00,5857,157,4068,75713
2015/02/05 13:15,5733,148,4377,75702
2015/02/05 13:30,5377,161,4605,75404
2015/02/05 13:45,5129,174,4818,74668
2015/02/05 14:00,4676,178,5054,74056
2015/02/05 14:15,4237,154,5201,73761
2015/02/05 14:30,3958,141,5364,73726
2015/02/05 14:45,3466,138,5607,73758
2015/02/05 15:00,3044,143,5726,73385
2015/02/05 15:15,2659,140,5872,73201
2015/02/05 15:30,2094,138,6183,72728
2015/02/05 15:45,1666,141,6281,72223
2015/02/05 16:00,1240,136,6419,72120
2015/02/05 16:15,856,144,6335,72220
2015/02/05 16:30,501,141,6387,72376
2015/02/05 16:45,238,142,6637,72329
2015/02/05 17:00,97,128,7073,72348
2015/02/05 17:15,42,122,7299,72864
2015/02/05 17:30,21,136,7583,73999
2015/02/05 17:45,0,128,7928,75242
2015/02/05 18:00,0,163,8362,74519
2015/02/05 18:15,0,176,8640,74032
2015/02/05 18:30,0,160,8886,74588
2015/02/05 18:45,0,141,9255,74016
2015/02/05 19:00,0,140,9549,75621
2015/02/05 19:15,0,132,9795,74558
2015/02/05 19:30,0,112,9821,74041
2015/02/05 19:45,0,120,9973,74189
2015/02/05 20:00,0,115,10175,74411
2015/02/05 20:15,0,122,10127,73555
2015/02/05 20:30,0,134,10149,73269
2015/02/05 20:45,0,131,10250,73155
2015/02/05 21:00,0,131,10264,72528
2015/02/05 21:15,0,119,10190,72218
2015/02/05 21:30,0,108,10198,71486
2015/02/05 21:45,0,96,10181,71399
2015/02/05 22:00,0,95,10075,70330
2015/02/05 22:15,0,91,10214,70240
2015/02/05 22:30,0,95,10275,70880
2015/02/05 22:45,0,93,10299,70880
2015/02/05 23:00,0,89,10348,71505
2015/02/05 23:15,0,93,10339,71651
2015/02/05 23:30,0,89,10457,70756
2015/02/05 23:45,0,86,10397,70218
2015/02/06 00:00,0,94,10258,68043
2015/02/06 00:15,0,95,10101,67112
2015/02/06 00:30,0,100,9951,67048
2015/02/06 00:45,0,102,9723,67053
2015/02/06 01:00,0,104,9777,65729
2015/02/06 01:15,0,106,9794,65554
2015/02/06 01:30,0,101,9637,65439
2015/02/06 01:45,0,106,9674,65108
2015/02/06 02:00,0,114,9656,65308
2015/02/06 02:15,0,123,9580,64854
2015/02/06 02:30,0,121,9525,64652
2015/02/06 02:45,0,123,9370,64963
2015/02/06 03:00,0,121,9202,65383
2015/02/06 03:15,0,115,9100,64861
2015/02/06 03:30,0,107,9125,65558
2015/02/06 03:45,0,107,9267,65368
2015/02/06 04:00,0,106,9281,65743
2015/02/06 04:15,0,109,9327,67369
2015/02/06 04:30,0,97,9252,67534
2015/02/06 04:45,0,88,9097,66565
2015/02/06 05:00,0,83,9232,66511
2015/02/06 05:15,0,82,9177,66147
2015/02/06 05:30,0,80,8954,66412
2015/02/06 05:45,0,82,8834,67409
2015/02/06 06:00,0,82,8724,68985
2015/02/06 06:15,0,77,8784,69384
2015/02/06 06:30,0,73,8739,69817
2015/02/06 06:45,0,67,8628,71021
2015/02/06 07:00,1,58,8731,70726
2015/02/06 07:15,3,52,8497,71853
2015/02/06 07:30,5,42,8505,72621
2015/02/06 07:45,28,41,8283,72863
2015/02/06 08:00,119,31,8158,73088
2015/02/06 08:15,338,24,7939,73238
2015/02/06 08:30,640,21,7904,73502
2015/02/06 08:45,1005,17,7702,73290
2015/02/06 09:00,1487,14,7638,73495
2015/02/06 09:15,2029,13,7563,73956
2015/02/06 09:30,2563,12,7618,74322
2015/02/06 09:45,3183,10,7336,74741
2015/02/06 10:00,3782,11,7170,75075
2015/02/06 10:15,4468,9,6903,75111
2015/02/06 10:30,5099,7,6800,75573
2015/02/06 10:45,5787,3,6771,76037
2015/02/06 11:00,6422,2,6794,77770
2015/02/06 11:15,7046,2,6921,78612
2015/02/06 11:30,7541,3,6893,78298
2015/02/06 11:45,7964,5,6866,78645
2015/02/06 12:00,8372,4,6668,78964
2015/02/06 12:15,8672,6,6685,78982
2015/02/06 12:30,8821,7,6760,78576
2015/02/06 12:45,8960,9,6708,78494
2015/02/06 13:00,8984,9,6731,78311
2015/02/06 13:15,8971,12,6715,78168
2015/02/06 13:30,8769,15,6634,77769
2015/02/06 13:45,8578,16,6571,77622
2015/02/06 14:00,8242,17,6559,75959
2015/02/06 14:15,7813,18,6537,75396
2015/02/06 14:30,7220,20,6581,75172
2015/02/06 14:45,6655,22,6585,74698
2015/02/06 15:00,5966,26,6678,74574
2015/02/06 15:15,5226,29,6629,74068
2015/02/06 15:30,4404,33,6692,74030
2015/02/06 15:45,3561,35,6550,73739
2015/02/06 16:00,2714,43,6465,72056
